label,youtube_id,time_start,time_end,split,ntu_index
clapping,Tig-JlMdNss,61,71,train,58
clapping,Uoxou3qcPfA,3,13,train,58
clapping,UpvImjtHX30,13,23,train,58
clapping,VQPnCWq1k4U,0,10,train,58
clapping,WEh_pEvzkmg,24,34,train,58
clapping,WmkTB9_nlPY,269,279,train,58
clapping,XCD0IF8mEuI,57,67,train,58
clapping,XImriAB9JQg,1,11,train,58
clapping,XQQyHjVcgiM,7,17,train,58
clapping,XVnzi-uEr_c,93,103,train,58
clapping,XbVXO7pht_E,7,17,train,58
clapping,XhzJqIs77cQ,22,32,train,58
clapping,Xm_dV12jyPo,126,136,train,58
clapping,XtI_sB0Dq0o,3,13,train,58
clapping,YyTnAfeqS2U,3,13,train,58
clapping,ZC8INeM0w5A,9,19,train,58
clapping,ZYCa_Zme2cg,9,19,train,58
clapping,ZZ4fMRs0tKU,302,312,train,58
clapping,Zd3KtnWg-FQ,8,18,train,58
clapping,Zu8PMtUhE6E,59,69,train,58
clapping,_86MVJAAEDg,1,11,train,58
clapping,_F_4cb81GUY,32,42,train,58
clapping,_U3hbPhOJQE,4,14,train,58
clapping,_t2JtsbaNj8,0,10,train,58
clapping,_ufNrCrLlMQ,53,63,train,58
clapping,a8qkR7cAabU,69,79,train,58
clapping,a9VTzmYh7HY,3,13,train,58
clapping,aXg-rDKJmBE,191,201,train,58
clapping,aatAcjwfocY,7,17,train,58
clapping,asAm0VLkE64,15,25,train,58
clapping,bATWU13FUss,8,18,train,58
clapping,bCVNjg2562g,0,10,train,58
clapping,bQ8MXsA9ZiM,2,12,train,58
clapping,bTBE-tlJuvw,148,158,train,58
clapping,bVLut0oroIQ,22,32,train,58
clapping,c-aQQv8u2UU,82,92,train,58
clapping,c30BCA_CoV0,139,149,train,58
clapping,c4T8x1_3TcE,1,11,train,58
clapping,cAVF-bAGKwQ,11,21,train,58
clapping,cDq9THs2pBI,3,13,train,58
clapping,cVUK-7uDTXg,1,11,train,58
clapping,cgG7uTIe4z4,1,11,train,58
clapping,ck9XJJe5Mg8,167,177,train,58
clapping,d7fBOh6i884,6,16,train,58
clapping,e08XpGm2_ks,0,10,train,58
clapping,e5V6lXL3VFU,36,46,train,58
clapping,eO1XfyTzmhM,2,12,train,58
clapping,ePLgQ4XLWKM,2,12,train,58
clapping,eVBFTBjKBUw,30,40,train,58
clapping,f1PM8O8u_iE,2,12,train,58
clapping,f4RMDX3miQE,57,67,train,58
clapping,fmjbHBm5jYM,138,148,train,58
clapping,fndblikia64,146,156,train,58
clapping,fpKGLEnXJf4,82,92,train,58
clapping,g4IkFyWZZoo,28,38,train,58
clapping,gIUvniiSFlA,43,53,train,58
clapping,gLbVxxYLqRc,3,13,train,58
clapping,gWXNbIeftRk,7,17,train,58
clapping,glj39Pat_YQ,10,20,train,58
clapping,gzWHL9VffX8,33,43,train,58
clapping,h4ZYR-dyJf8,3,13,train,58
clapping,h8g3nSHCY7o,15,25,train,58
clapping,hKepc7grvvs,79,89,train,58
clapping,hTOBKYVLkKY,14,24,train,58
clapping,hWP_qO3_NZ0,109,119,train,58
clapping,hsDNIP50XU0,45,55,train,58
clapping,hupvdEqBkO8,2,12,train,58
clapping,hwQZtmpWzAQ,13,23,train,58
clapping,hy2OoXoVTIk,3,13,train,58
clapping,i1sGAd9ea3A,4,14,train,58
clapping,i9a1Gq5V7QU,30,40,train,58
clapping,iIzt7EL2wz8,5,15,train,58
clapping,iQMnnVmCFb0,2,12,train,58
clapping,ibzH823I2pk,0,10,train,58
clapping,ijPU6B7Doa0,93,103,train,58
clapping,jI2ckZAG4nk,4,14,train,58
clapping,jaTGLSzku6E,34,44,train,58
clapping,jeHlEbrzUMg,7,17,train,58
clapping,jmJW57uKmvs,15,25,train,58
clapping,k-cVW7ZEOUE,17,27,train,58
clapping,kBVsmspRSzk,25,35,train,58
clapping,kEjGkJgFD2I,20,30,train,58
clapping,kRwHbxCIGX4,34,44,train,58
clapping,kXyDw4Eqz7E,24,34,train,58
clapping,l0XdDKwFe3k,659,669,train,58
clapping,l1DrRoKQwoQ,185,195,train,58
clapping,loIuNS5fFGI,37,47,train,58
clapping,loltwWPM0Uo,74,84,train,58
clapping,mG4G_kh3sIo,8,18,train,58
clapping,mHKSX8eHvNc,5,15,train,58
clapping,mMh7KeCcHZg,7,17,train,58
clapping,n1fYiopTSUk,41,51,train,58
clapping,n6DpH3pP3aw,30,40,train,58
clapping,nQgYXYTvTRk,9,19,train,58
clapping,nU33ms7Y1Ek,0,10,train,58
clapping,nhs3HEh_t0s,5,15,train,58
clapping,ni8xfHufv6g,5,15,train,58
clapping,ntJP-ZVT0dA,4,14,train,58
clapping,nyiDergwqwU,12,22,train,58
clapping,oHXFhZtIOaI,111,121,train,58
clapping,oR8SBoUHJVE,0,10,train,58
clapping,odDV9VIpSq4,4,14,train,58
clapping,og5w-Ill6vg,55,65,train,58
clapping,opHtvI6iUqA,4,14,train,58
clapping,p0NL2v1kUlk,7,17,train,58
clapping,p5Je9trVRPk,0,10,train,58
clapping,pETQ17MMoew,4,14,train,58
clapping,pKUzou-qgkk,29,39,train,58
clapping,pPcaOOBLAXs,100,110,train,58
clapping,p_ssItp3fuI,4,14,train,58
clapping,pdXlF-H1yJ4,112,122,train,58
clapping,puH1q8vbQHU,0,10,train,58
clapping,q-Xcw3T-vQs,131,141,train,58
clapping,q0aQBDvT_Ek,0,10,train,58
clapping,qQDjVL_qBTo,39,49,train,58
clapping,qS2lPPzY120,50,60,train,58
clapping,q_dv-9QKy8w,33,43,train,58
clapping,qePSTYzptbY,3,13,train,58
clapping,qmti-sPzbDk,38,48,train,58
clapping,qn7TLV_Uqb4,18,28,train,58
clapping,qrJkchRjEKM,23,33,train,58
clapping,qvt4du9deHM,5,15,train,58
clapping,rGDhfSilMF8,8,18,train,58
clapping,s-PLaFaCM80,25,35,train,58
clapping,s7Dkb-dQXcY,13,23,train,58
clapping,sDfNSrKKhuw,5,15,train,58
clapping,sJUJPN152Mg,1,11,train,58
clapping,sZ9MxkvFbYs,20,30,train,58
clapping,szdsFtBYCW0,7,17,train,58
clapping,tLIKANumars,4,14,train,58
clapping,ta7RpmcNnns,82,92,train,58
clapping,tbMvy3xhZyA,24,34,train,58
clapping,tq8tfNE0n6Q,8,18,train,58
clapping,uTCkeLDIMFg,50,60,train,58
clapping,uWDF7hQmvX8,1,11,train,58
clapping,ut24V2My9Ko,5,15,train,58
clapping,uyTTz70TSVg,4,14,train,58
clapping,uzMjo8nMQIs,29,39,train,58
clapping,v0GK0nP31uo,98,108,train,58
clapping,vbCTBorLRrE,1,11,train,58
clapping,vtf4ANF1wJ0,2,12,train,58
clapping,vzhZaPYCwjs,0,10,train,58
clapping,wDKpby9XJZM,0,10,train,58
clapping,wImvldiA_8g,90,100,train,58
clapping,wly7CrUThfY,16,26,train,58
clapping,wrBV3qCnVsQ,4,14,train,58
clapping,x1feM9_o-pM,0,10,train,58
clapping,x5hJ7uA_7ys,93,103,train,58
clapping,xgGMgsP8KVU,4,14,train,58
clapping,xyZmkIcDWcU,13,23,train,58
clapping,y1PDFEcpMnw,11,21,train,58
clapping,y5X8xQ5Aauc,1,11,train,58
clapping,yE2GVmYwBw0,25,35,train,58
clapping,yUdR2gajq5w,0,10,train,58
clapping,yVtjGridND8,28,38,train,58
clapping,yktp8MdgeL8,15,25,train,58
clapping,ypQb5GVtfkI,3,13,train,58
clapping,yyXONzUF9As,84,94,train,58
clapping,zFaQrxuo3OU,7,17,train,58
clapping,zO3p35AxRvM,264,274,train,58
clapping,zh5V1YCfgvU,2,12,train,58
counting money,06FObXSod4E,0,10,train,75
counting money,06FgcE0nW9s,39,49,train,75
counting money,0ZPwjqS38CA,4,14,train,75
counting money,0hGwO9SlZ6s,24,34,train,75
counting money,0jhDVW0pmvk,3,13,train,75
counting money,0qTKgJZTU3U,36,46,train,75
counting money,0u_WQyfsUa4,0,10,train,75
counting money,14l1iEa80Vk,58,68,train,75
counting money,1IrwPtbW3kM,107,117,train,75
counting money,1NoW1CUlo4A,12,22,train,75
counting money,1mvUot_6hqY,35,45,train,75
counting money,1rNPVU8Ookc,13,23,train,75
counting money,2F0DvdY8sac,14,24,train,75
counting money,2IOpHAsuuwE,54,64,train,75
counting money,2M_SxI_s3r4,25,35,train,75
counting money,2NRvW8_6bqw,116,126,train,75
counting money,2VKn-EBqwe0,11,21,train,75
counting money,2beJ4Ey9moQ,29,39,train,75
counting money,2j8_HQk-pW8,2,12,train,75
counting money,2jVmiP1x1G8,0,10,train,75
counting money,2rVmiEgs5QU,67,77,train,75
counting money,2xIhtl7rU9E,47,57,train,75
counting money,38igdZ6OYeE,57,67,train,75
counting money,3O-VL30H6Fo,2,12,train,75
counting money,3ZekGr9Z_RY,13,23,train,75
counting money,3puGWzfuCDY,6,16,train,75
counting money,3wz9nZVzIX4,4,14,train,75
counting money,41rNugUFzFQ,10,20,train,75
counting money,4PLXB4hEMi0,18,28,train,75
counting money,4ftpbPf6JMA,96,106,train,75
counting money,4xjTBpAljtk,21,31,train,75
counting money,5233nM5EKfE,19,29,train,75
counting money,52_c9l2M6rE,11,21,train,75
counting money,5Hgc60QuZWU,64,74,train,75
counting money,5It4RQzT7_0,4,14,train,75
counting money,5ODtGtDHT30,181,191,train,75
counting money,5o3c9twVr1Q,2,12,train,75
counting money,6-vfoPOXcgc,1,11,train,75
counting money,61kJPeEZXvo,60,70,train,75
counting money,6E2Xd9cjB5I,3,13,train,75
counting money,6JfNVCskzWM,4,14,train,75
counting money,6VHlx4txVL8,127,137,train,75
counting money,6_HMZUQFRY0,4,14,train,75
counting money,6sOG64syZuY,5,15,train,75
counting money,74HLuGHW9tU,14,24,train,75
counting money,7HchZncXfsA,4,14,train,75
counting money,7NE_DdpKAKM,59,69,train,75
counting money,7VVX0guVTZM,11,21,train,75
counting money,7YNeCitfPYY,8,18,train,75
counting money,7vB8p6AF-vc,74,84,train,75
counting money,8MDXzPg-ymg,4,14,train,75
counting money,8PMGPx1A8rA,1,11,train,75
counting money,8jlZQi-x0HA,92,102,train,75
counting money,9Bu6VloOwv4,14,24,train,75
counting money,9E7wsUqKPIE,120,130,train,75
counting money,9Fuxg7fvQUc,37,47,train,75
counting money,9H5XoQoF9T0,2,12,train,75
counting money,9b3MuFhJQpg,0,10,train,75
counting money,9caeJ2aGgR4,74,84,train,75
counting money,9oHUlrfcIcA,0,10,train,75
counting money,9x0bfvyXww0,17,27,train,75
counting money,A0ntOZn0hDg,266,276,train,75
counting money,A35p0uasomg,282,292,train,75
counting money,ADKx_hd3QMg,4,14,train,75
counting money,AKz-oKba7jo,44,54,train,75
counting money,ANP6kHuA2_A,71,81,train,75
counting money,AYs6sXRnXXA,85,95,train,75
counting money,AZSx3bpYyhA,152,162,train,75
counting money,AemUlVjB7tQ,18,28,train,75
counting money,Am3UPsd29hI,210,220,train,75
counting money,AnqMg8ljZdo,68,78,train,75
counting money,AqSYLCFxa1E,5,15,train,75
counting money,AuZYBvEaQ_s,0,10,train,75
counting money,AucAJ9TGGKE,43,53,train,75
counting money,B115AeN0lXo,3,13,train,75
counting money,B1gt3fqzZvg,32,42,train,75
counting money,B8z_IC-V7Qg,13,23,train,75
counting money,Bf7j7saqNBg,32,42,train,75
counting money,BfJ2EYxOyPA,18,28,train,75
counting money,BlTg7itpCB8,2,12,train,75
counting money,BltBiLp1h64,6,16,train,75
counting money,BpHLgDUcHWc,508,518,train,75
counting money,Btng2siMM4U,38,48,train,75
counting money,Bw4wlkO2nX0,10,20,train,75
counting money,C6DCXYGjw0Y,7,17,train,75
counting money,CW1H8VpXlbY,85,95,train,75
counting money,CexsV6JPcIk,7,17,train,75
counting money,DSYcDdjIXsY,4,14,train,75
counting money,DxO8tW1YVz8,32,42,train,75
counting money,E8nOamLi79A,4,14,train,75
counting money,EDdB-TE0b10,14,24,train,75
counting money,EKxpf_c9p3I,15,25,train,75
counting money,ELtYZEXSq8s,4,14,train,75
counting money,EMm7feuwWiI,35,45,train,75
counting money,EWgjd6EQ5NI,54,64,train,75
counting money,E_p1C3jMF0A,36,46,train,75
counting money,EjT7vkY-SVE,3,13,train,75
counting money,EmHp2Qb8ZTI,201,211,train,75
counting money,ExGKgIkkn6E,9,19,train,75
counting money,FGcfSdPS7cE,238,248,train,75
counting money,Fg1VXY1Ozns,79,89,train,75
counting money,G9JFxZ9NK9s,72,82,train,75
counting money,GFPqTapMhaw,20,30,train,75
counting money,G_mpgH1W0pM,0,10,train,75
counting money,GicPXxvB7qI,212,222,train,75
counting money,GxYQ_AqgebQ,3,13,train,75
counting money,HIcCRDboOH8,5,15,train,75
counting money,HKsLjoYgUEQ,309,319,train,75
counting money,HLPwSNGd_l0,95,105,train,75
counting money,HSoQDkYjBXU,6,16,train,75
counting money,I-aOETgz8tE,175,185,train,75
counting money,I5h1kZcC0GY,48,58,train,75
counting money,I7xnvwY8iIw,33,43,train,75
counting money,IAE-ucJL5DM,4,14,train,75
counting money,IBjYetsoR2A,177,187,train,75
counting money,ILYfsq5wBas,0,10,train,75
counting money,ITbPuU3E65w,1,11,train,75
counting money,Iehrh9N7TO0,51,61,train,75
counting money,IyZP9xR_jYo,25,35,train,75
counting money,J-9ihHrcQts,27,37,train,75
counting money,JIlDe53pXhA,43,53,train,75
counting money,JLrRWhgrO9A,50,60,train,75
counting money,JP3Uu0GyDLE,3,13,train,75
counting money,Jc32m3Iy_bs,37,47,train,75
counting money,Jdw-TGtR8ck,117,127,train,75
counting money,JhbUtSrssls,7,17,train,75
counting money,JpVSIY_unPk,58,68,train,75
counting money,K2sHDOYsJ_k,32,42,train,75
counting money,KHAEIP6a6kM,17,27,train,75
counting money,KK35Rj5XP2s,27,37,train,75
counting money,KT3UtnB9cCE,35,45,train,75
counting money,KUuDGrKTRA8,106,116,train,75
counting money,KbsbFoWfWyY,76,86,train,75
counting money,KexgPXdx_Ik,3,13,train,75
counting money,Kf_HLjYenCs,71,81,train,75
counting money,KflMcIwkvVg,1,11,train,75
counting money,KnEd_SxOaSY,12,22,train,75
counting money,KnqAOUGd41g,3,13,train,75
counting money,Kzci2CKNiV8,2,12,train,75
counting money,L0bkOPQQwDA,17,27,train,75
counting money,L13x73Ic0zc,221,231,train,75
counting money,L1AucWSkk7E,4,14,train,75
counting money,LO5Xlxo7dmU,171,181,train,75
counting money,Lg5rjZuve_w,178,188,train,75
counting money,LnX0crbWdzg,8,18,train,75
counting money,Lncp5ZY1RXw,7,17,train,75
counting money,LuyYF3Cz6oA,69,79,train,75
counting money,MRlgSgUyyVU,13,23,train,75
counting money,MU3U7xsrHR8,137,147,train,75
counting money,MmTJeDXDeWM,0,10,train,75
counting money,MnrSviRIVeQ,13,23,train,75
counting money,MvUteXKrcbc,3,13,train,75
counting money,N5q97bHT6To,28,38,train,75
counting money,NM2lHzQQNRs,1060,1070,train,75
counting money,NODAHG7bUxY,88,98,train,75
counting money,NnHnfxK-XJI,98,108,train,75
counting money,NoPvkIOQr4I,2,12,train,75
counting money,NzrBPB07Tek,28,38,train,75
counting money,O1EaNEk94eo,12,22,train,75
counting money,O7wIqwzMZ1Y,7,17,train,75
counting money,OEVRNPF7YIQ,42,52,train,75
counting money,OIKycPzEB60,149,159,train,75
counting money,OLpbh71hYMw,20,30,train,75
counting money,OS9hQknpfjI,200,210,train,75
counting money,Ohln1fWRO84,4,14,train,75
counting money,Oqk3_ALwJgk,2,12,train,75
counting money,Ow4THqAfTtY,1,11,train,75
counting money,Oz_BbHdyt5I,188,198,train,75
counting money,P0r-1m7Lo-U,7,17,train,75
counting money,PP_mOz92NHk,0,10,train,75
counting money,PlHrNNSYWfU,4,14,train,75
counting money,PolliS0QAfg,217,227,train,75
counting money,QJlVUkxfSvQ,6,16,train,75
counting money,QROe8AU4Lmo,52,62,train,75
counting money,QWqSFYVJ82k,96,106,train,75
counting money,QjfYbKPVjtQ,23,33,train,75
counting money,QqjV1MAMmqA,46,56,train,75
counting money,R-u9gNAC5yI,15,25,train,75
counting money,RAN3vpAp2J4,64,74,train,75
counting money,RHVsnnylGnA,11,21,train,75
counting money,RK9-8ia8jKU,23,33,train,75
counting money,RVG8bLjpOTU,1,11,train,75
counting money,Rktd05u-4rE,28,38,train,75
counting money,RmjYW2PNASE,7,17,train,75
counting money,RqU17wCBF-8,28,38,train,75
counting money,S2Vbcs7WS-4,31,41,train,75
counting money,SBAqeSJYRZI,198,208,train,75
counting money,SMf6TWPRXEM,6,16,train,75
counting money,SYDS3rG2DT8,28,38,train,75
counting money,Strvr4KACh4,84,94,train,75
counting money,T1kS85ati3k,5,15,train,75
counting money,T852aAufcZo,26,36,train,75
counting money,TKSZZL7KKUc,5,15,train,75
counting money,TMjEq5uUtv8,9,19,train,75
counting money,TPrTXkPL6tw,90,100,train,75
counting money,TbZibMand5o,22,32,train,75
counting money,TfJuem1J_Ek,67,77,train,75
counting money,TmMAqwlP2D4,94,104,train,75
counting money,UB2teml6bTk,14,24,train,75
counting money,UDCjAIe-iRQ,0,10,train,75
counting money,UHltsb2VuCg,130,140,train,75
counting money,UNtZdQy39Jk,29,39,train,75
counting money,V-q0IyWSLFc,5,15,train,75
counting money,V5L-N48GN4Y,29,39,train,75
counting money,Vb5KqDcHU_8,1,11,train,75
counting money,VjrRF6k7spM,533,543,train,75
counting money,W7SdUl4Y3xY,302,312,train,75
counting money,WABZ0U4xFt0,0,10,train,75
counting money,WNYU-y8mFOE,3,13,train,75
counting money,WjnNBwfhpFo,3,13,train,75
counting money,Wq3tVrTFcKk,11,21,train,75
counting money,X-s41Tvj6xo,60,70,train,75
counting money,XKrwptlJLhs,0,10,train,75
counting money,XNv7NVlhynw,4,14,train,75
counting money,XXUO3p_J_jg,531,541,train,75
counting money,XexdGgDGNLI,102,112,train,75
counting money,XsSCydRsLsU,120,130,train,75
counting money,XvNxn-v2IP0,4,14,train,75
counting money,Y0ZYYNK_M6w,19,29,train,75
counting money,YVCZQp_Qc6I,18,28,train,75
counting money,YhABezPsHB4,25,35,train,75
counting money,Z12Ogv8jBHg,7,17,train,75
counting money,ZA3ZOY2n5mY,20,30,train,75
counting money,ZEFB3_A1imo,9,19,train,75
counting money,Z_wxrVHe33Y,67,77,train,75
counting money,ZrUOZpY_c78,36,46,train,75
counting money,_7fk2H-3bpY,9,19,train,75
counting money,_EClUNKW0oM,241,251,train,75
counting money,_HgM6dx_GT8,12,22,train,75
counting money,_OP9i6rZVKg,53,63,train,75
counting money,_XAnBDvz1ns,20,30,train,75
counting money,_vUo2yfSCY8,135,145,train,75
counting money,aErszr_Db60,3,13,train,75
counting money,an6QdJMzXXQ,97,107,train,75
counting money,b3dKl9Ms2KE,42,52,train,75
counting money,bCeGGvnk0LQ,209,219,train,75
counting money,bFsm3FOeyh8,7,17,train,75
counting money,bSSoSVTGDss,3,13,train,75
counting money,b_8GVsyWnxg,14,24,train,75
counting money,bci0mtMJ8cc,108,118,train,75
counting money,blrsjLxQbvY,1,11,train,75
counting money,c0DYcW7eXzo,19,29,train,75
counting money,c1kGhDDryWY,107,117,train,75
counting money,cApeY0r39_g,5,15,train,75
counting money,cBoQkvzxQRE,33,43,train,75
counting money,cXuzffn7cug,15,25,train,75
counting money,cbJUEQShkZI,107,117,train,75
counting money,d-5E9tqYC3o,27,37,train,75
counting money,d2qWQol_szM,15,25,train,75
counting money,d35AVX6S2ts,97,107,train,75
counting money,dRIreSg2_G0,5,15,train,75
counting money,dkxXStu8Q88,114,124,train,75
counting money,dzrhqQ4AKDw,1,11,train,75
counting money,e-NRdI-igc8,130,140,train,75
counting money,e4rI3RvKeMg,0,10,train,75
counting money,eAENaCPlYU4,23,33,train,75
counting money,eMURuhH7S84,0,10,train,75
counting money,eVjSw5tEFRU,1,11,train,75
counting money,eVxtL7vsToc,2,12,train,75
counting money,eeDbuskEduM,120,130,train,75
counting money,ekbPEf8tF-I,17,27,train,75
counting money,elFzpjAcM1U,56,66,train,75
counting money,eofeeRDyy50,83,93,train,75
counting money,esWPuHdEwZA,69,79,train,75
counting money,esWSTxJkAVI,29,39,train,75
counting money,euqMfqKzt-s,3,13,train,75
counting money,f7pMYHn-1yA,58,68,train,75
counting money,f8vnc1B0Nwo,14,24,train,75
counting money,f9mFN3qH9Rw,41,51,train,75
counting money,fM5q-OUXdws,2,12,train,75
counting money,fcByvtDzz3A,5,15,train,75
counting money,fePHoJM0dCc,264,274,train,75
counting money,fjoxlVHVEyI,37,47,train,75
counting money,fphgflFlWus,89,99,train,75
counting money,fpyZ5vMTWHY,0,10,train,75
counting money,fyV4Vm_3ASo,50,60,train,75
counting money,gMRjTQq3wmI,22,32,train,75
counting money,gXzJCvhcnMk,2,12,train,75
counting money,ggsZSyy-DiU,70,80,train,75
counting money,gk8S3ZCuXOA,171,181,train,75
counting money,haDEoNl1NN0,288,298,train,75
counting money,havJyt_nWhM,10,20,train,75
counting money,hmo0-LI2f1Y,44,54,train,75
counting money,hqInauQrGHI,10,20,train,75
counting money,hrMRLEgaXXA,3,13,train,75
counting money,htVqIHZOdNU,68,78,train,75
counting money,hvjbmrF4WNY,1,11,train,75
counting money,i5vbbuQZlLU,21,31,train,75
counting money,iA8bTubJY9U,48,58,train,75
counting money,iBpC16nu08A,37,47,train,75
counting money,iX2BfZCZVgE,48,58,train,75
counting money,imYu3ldbUxA,6,16,train,75
counting money,itAAh59W2As,6,16,train,75
counting money,jQXWlRrmqhI,0,10,train,75
counting money,jTLyY5HbvoI,29,39,train,75
counting money,jtNk7xwuxiA,35,45,train,75
counting money,kDPzoJAMFak,121,131,train,75
counting money,kOXzXEQcDWg,0,10,train,75
counting money,kTKPoYmmsjI,1,11,train,75
counting money,kgLar6yihes,23,33,train,75
counting money,kgrTM530-so,120,130,train,75
counting money,kscY4Ki2Kyw,57,67,train,75
counting money,kz1mXfTatK4,25,35,train,75
counting money,kzny6QGfLx4,5,15,train,75
counting money,l41iToOAYEg,16,26,train,75
counting money,l9l0LYjoWtw,157,167,train,75
counting money,lKY47qkB-Go,4,14,train,75
counting money,lNBRaUMRNIc,25,35,train,75
counting money,lanOS3TEz4I,20,30,train,75
counting money,lk0QYNqC3Ok,1,11,train,75
counting money,lw4-KljwJak,8,18,train,75
counting money,m5IeHv_j6zI,132,142,train,75
counting money,mBIgVnm995E,1,11,train,75
counting money,mezJjZRjRgg,45,55,train,75
counting money,mhwJtI1zgPc,643,653,train,75
counting money,nDyW6PlkhtM,68,78,train,75
counting money,nFJnqKjkDZQ,23,33,train,75
counting money,nFgEYpBVxSQ,4,14,train,75
counting money,nKBsDOFl1_U,89,99,train,75
counting money,noAHAJzqdhg,3,13,train,75
counting money,nov4VaUNhns,70,80,train,75
counting money,ns0tv1ntsU4,4,14,train,75
counting money,o2k6LkL_wOI,82,92,train,75
counting money,o9uM8MotfRM,11,21,train,75
counting money,omCPIkZUwus,831,841,train,75
counting money,p2PttBx8ckI,8,18,train,75
counting money,pEkOQAAmdYA,8,18,train,75
counting money,pH-XnfzebXM,31,41,train,75
counting money,pL46jiCZ1Fc,136,146,train,75
counting money,pLls6DB_VfM,2,12,train,75
counting money,pNLj_rjCec0,155,165,train,75
counting money,pQnmNzAb4sI,21,31,train,75
counting money,pZvYF5FOXWs,26,36,train,75
counting money,pgvzzuiy_vY,12,22,train,75
counting money,pmTqU1yOy9Y,31,41,train,75
counting money,pra58lb47yo,21,31,train,75
counting money,prb9CsurHfs,3,13,train,75
counting money,q3N5ZkOH3xM,11,21,train,75
counting money,qCKYEGJvkBI,151,161,train,75
counting money,qM3Vafo5_aM,111,121,train,75
counting money,qYYmcwF4eU4,30,40,train,75
counting money,qh2Xi9HT2U0,8,18,train,75
counting money,qsuM7enSpAk,65,75,train,75
counting money,r46eV716wlI,30,40,train,75
counting money,rFGHUlkTw1Q,12,22,train,75
counting money,rOWkqpmvaH4,27,37,train,75
counting money,rQvNlBBVAjQ,11,21,train,75
counting money,rVGNiaFfmls,18,28,train,75
counting money,rdeo1zRqXRw,0,10,train,75
counting money,rhmb8nX4lF8,13,23,train,75
counting money,rmAer7OMeZA,17,27,train,75
counting money,rr4d5a0QMGY,21,31,train,75
counting money,rtqKhA0S_pc,13,23,train,75
counting money,s0GvlCrup9Y,18,28,train,75
counting money,s2po1CwD5sA,7,17,train,75
counting money,sfC6cBaQQN0,34,44,train,75
counting money,t1mp5snEYVI,34,44,train,75
counting money,t6C8-nybT1k,79,89,train,75
counting money,tGQI5jkhPb4,30,40,train,75
counting money,tK6s1dpNRd8,16,26,train,75
counting money,tOFcCoal5m0,26,36,train,75
counting money,tQlw9T0M6H4,14,24,train,75
counting money,tSGjIKrq5ww,351,361,train,75
counting money,tUA5uPQFOZM,96,106,train,75
counting money,tZ5T7t9m67Y,17,27,train,75
counting money,tZYYskCJigU,7,17,train,75
counting money,t_SeYAKIu_k,56,66,train,75
counting money,te_4-jzSwW0,43,53,train,75
counting money,tnHcl7mD3xI,19,29,train,75
counting money,u7xOI6mT1ls,0,10,train,75
counting money,uEkvMhTpDhw,37,47,train,75
counting money,uI4VnVT-als,2,12,train,75
counting money,uU4rP6cw6cw,20,30,train,75
counting money,u_xWlVVXx60,44,54,train,75
counting money,vBEsqXb5roo,775,785,train,75
counting money,vBg1qADL-Tk,2,12,train,75
counting money,vLU2yMZEHzg,11,21,train,75
counting money,vRv-yNAriag,134,144,train,75
counting money,vwgXiH0dtqs,29,39,train,75
counting money,vy8p54dD6Aw,14,24,train,75
counting money,w1yjIbDJ9gw,6,16,train,75
counting money,w4Gtd1N5B9w,4,14,train,75
counting money,wAJGqQ_djyM,1,11,train,75
counting money,wAN3OENCX7o,19,29,train,75
counting money,wOShTsOIG0g,0,10,train,75
counting money,wUh5rvUknGc,139,149,train,75
counting money,wbQNojSnlwQ,36,46,train,75
counting money,wi6L_X8ppp0,40,50,train,75
counting money,wki4INP7GsY,109,119,train,75
counting money,wumhntiIe_w,64,74,train,75
